Category,Word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Picture/Artwork,"Form, Material",Form,Form,Form,Form,Form,"Form, Color, Material","Form, Color","Form, Color",Form,"Form, Color, Material",Material,Not applicable,Form,Form,Form,Form,Color,"Form, Material","Form, Material",Form,Form,"Form, Material",Form,"Form, Color",Form,"Color, Material",Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Money,"Form, Material",Form,Form,Not applicable,Form,Form,"Form, Color, Material","Form, Color","Form, Color, Material",Form,"Form, Material",Not applicable,"Form, Material",Form,Form,Form,Form,"Form, Color","Form, Material","Color, Material",Form,Form,"Form, Material",Form,"Form, Color, Material",Form,Form,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Radio,Not applicable,Form,Form,Not applicable,Form,Form,"Form, Color",Form,Form,Form,"Form, Material",Not applicable,"Form, Material",Form,Form,Form,Form,Form,"Form, Material",Form,Form,Form,"Form, Material",Form,"Form, Color",Form,Color,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Hammer,"Form, Material",Form,Form,Form,Form,Form,"Form, Color",Form,Form,Form,"Form, Material",Form,"Form, Material",Form,Form,Form,Form,Form,"Form, Material",Form,Form,Form,"Form, Material",Form,Form,Form,Color,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Nail,"Form, Material",Form,Form,Form,Form,Form,"Form, Color, Material",Form,"Form, Material",Form,"Form, Material",Form,"Form, Color, Material",Form,Form,Form,Form,Form,"Form, Material",Material,Form,Form,"Form, Material",Form,"Form, Color",Form,Color,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Bottle,"Form, Material",Form,Form,Form,Form,Form,"Form, Color, Material",Form,"Form, Material",Form,"Form, Color, Material",Form,Form,Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,Form,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Soap,"Form, Material",Form,"Form, Material","Form, Material",Form,Form,"Form, Color, Material","Color, Material","Form, Material",Form,"Form, Color, Material","Form, Material","Form, Material","Form, Material",Form,Form,Form,"Color, Material","Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,Color,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Brush,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Material",Form,"Form, Material",Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,Form,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Broomstick,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Material",Form,"Form, Material",Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,"Form, Material",Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Box,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Color, Material","Form, Material",Form,Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,"Color, Material",Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Towel,"Form, Material",Form,Form,Form,Form,Form,"Form, Color, Material",Form,"Form, Material",Form,"Form, Color, Material","Form, Material",Material,Form,Form,Form,Form,Form,"Form, Material","Form, Color",Form,Form,"Form, Material",Form,"Form, Color",Form,Color,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Spoon,"Form, Material",Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Material","Form, Material","Form, Material",Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,"Form, Color, Material",Form,Color,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Clock/Watch,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Color, Material","Form, Material","Form, Material",Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,Color,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Garbage,"Form, Material",Not applicable,Form,Not applicable,Form,Form,"Form, Color, Material, Not applicable",Form,Form,Form,"Form, Material","Form, Material",Not applicable,Material,"Form, Material",Form,Not applicable,Not applicable,"Form, Material","Form, Color, Material",Form,Form,Not applicable,Form,Not applicable,Form,Color,Material,Form
8-1. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Trash can,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Color, Material",Form,Form,Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,Color,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Glasses,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,"Form, Material",Form,"Form, Color, Material","Form, Material","Form, Material",Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,"Form, Color, Material",Form,Form,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Medicine,Material,"Form, Material","Form, Material",Not applicable,Form,Form,"Form, Color, Material","Color, Material","Form, Color",Form,"Form, Material","Form, Material",Material,Form,Form,Form,"Form, Material","Form, Color","Form, Material","Form, Color, Material",Form,Form,Material,Form,"Form, Color, Material",Form,Material,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Key,Form,"Form, Material",Form,Form,Form,Form,"Form, Color, Material",Form,"Form, Color, Material",Form,"Form, Material","Form, Material","Form, Material",Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,"Form, Color, Material",Form,"Color, Material",Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Clothes Hanger,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Color, Material","Form, Material","Form, Material",Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,"Form, Material",Form,Material,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Umbrella,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,"Form, Color",Form,"Form, Color, Material","Form, Color, Material","Form, Material",Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,"Form, Color",Form,Color,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Tray,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,"Form, Material",Form,"Form, Color, Material","Form, Material",Form,Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,"Form, Color",Form,Color,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Phone,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Material",Form,Not applicable,Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Color,Form,Form,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Plate (More flat),Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,"Form, Color, Material",Form,"Form, Color, Material","Form, Color, Material",Material,Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,Form,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Chopsticks,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Material",Material,Form,Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,Color,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Wallet,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,"Form, Color",Form,"Form, Color, Material","Form, Color, Material",Form,Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,Color,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Vacuum Cleaner,Form,Form,Form,Form,Form,Form,"Form, Color",Form,Form,Form,"Form, Material","Form, Material",Material,Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Color,Form,Form,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Toothpaste,Material,"Form, Material","Form, Material",Form,Form,Form,"Form, Color, Material","Color, Material","Form, Material",Form,"Form, Material","Form, Material","Form, Material",Form,Form,Form,Form,"Color, Material","Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Form,Form,Color,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Toothbrush,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Color, Material","Form, Material","Form, Material",Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,"Form, Material",Form,Form,Material,Form
8-2. Household Items(18): Under which categories can we classify the following word? Please select all appropriate criteria.,Camera,Form,Form,Form,Form,Form,Form,"Form, Color, Material",Form,Form,Form,"Form, Material",Form,"Form, Material",Form,Form,Form,Form,Form,"Form, Material","Form, Color, Material",Form,Form,"Form, Material",Form,Color,Form,Form,Material,Form
